NVC;novacoin;Novacoin;false
NMC;namecoin;Namecoin;false
NPW;new-power-coin;New Power Coin;false
FTC;feathercoin;Feathercoin;false
TIX;blocktix;Blocktix;false
HAV;havven;Havven;false
UTNP;universa;Universa;false
DCT;decent;DECENT;false
DLT;agrello-delta;Agrello;false
B2B;b2bx;B2BX;false
BIS;bismuth;Bismuth;false
LBC;library-credit;LBRY Credits;false
QBIT;qubitica;Qubitica;false
MTH;monetha;Monetha;false
TERN;ternio;Ternio;true
VIB;viberate;Viberate;false
SPC;spacechain;SpaceChain;true
GIN;gincoin;GINcoin;false
PHR;phore;Phore;false
INK;ink;Ink;true
BITB;bean-cash;Bean Cash;false
XCP;counterparty;Counterparty;false
COSS;coss;COSS;false
DAX;daex;DAEX;false
FOTA;fortuna;Fortuna;false
CRW;crown;Crown;false
SOAR;soarcoin;Soarcoin;false
DBET;decent-bet;DecentBet;false
EKT;educare;EDUCare;false
MWAT;restart-energy-mwat;Restart Energy MWAT;false
BWX;blue-whale-token;Blue Whale Token;false
HTML;html-coin;HTMLCOIN;false
THC;hempcoin;HempCoin;false
ZRC;zrcoin;ZrCoin;false
SHIFT;shift;Shift;false
HOT;hydro-protocol;Hydro Protocol;false
RVR;revolutionvr;RevolutionVR;false
ZPR;zper;ZPER;false
ECC;eccoin;ECC;false
SIX;six;SIX;false
XTO;tao;Tao;false
PMA;pumapay;PumaPay;false
LIF;winding-tree;Winding Tree;false
LA;latoken;LATOKEN;false
OPTI;optitoken;OptiToken;false
PLBT;polybius;Polybius;false
ZCO;zebi;Zebi;false
EXC;eximchain;Eximchain;false
CV;carvertical;carVertical;false
IFOOD;ifoods-chain;Ifoods Chain;false
PURA;pura;Pura;false
TAU;lamden;Lamden;false
1ST;firstblood;FirstBlood;false
BLT;bloomtoken;Bloom;false
YEE;yee;YEE;false
MOT;olympus-labs;Olympus Labs;false
UPP;sentinel-protocol;Sentinel Protocol;false
NER;nerves;Nerves;true
HMC;hi-mutual-society;Hi Mutual Society;false
DOV;dovu;Dovu;false
DADI;dadi;DADI;false
MASH;masternet;MASTERNET;false
OAX;oax;OAX;false
LET;linkeye;LinkEye;false
NSD;nasdacoin;Nasdacoin;false
MLN;melon;Melon;false
SPD;spindle;SPINDLE;true
CAS;cashaa;Cashaa;true
MLM;mktcoin;MktCoin;false
WWB;wowbit;Wowbit;false
CHSB;swissborg;SwissBorg;false
COLX;colossusxt;ColossusXT;false
XHV;haven-protocol;Haven Protocol;false
BOX;contentbox;ContentBox;false
LOC;lockchain;LockTrip;false
SKM;skrumble-network;Skrumble Network;false
QUN;qunqun;QunQun;false
RMT;sureremit;SureRemit;false
DMD;diamond;Diamond;false
ECOREAL;ecoreal-estate;Ecoreal Estate;false
FLASH;flash;Flash;false
BKX;bankex;Bankex;false
BTN;bitnewchain;BitNewChain;false
VIN;vinchain;VINchain;false
ROCK2;ice-rock-mining;ICE ROCK MINING;false
DATX;datx;DATx;false
NCT;polyswarm;PolySwarm;false
BMC;blackmoon;Blackmoon;false
XEL;elastic;Elastic;false
BPT;blockport;Blockport;false
UCASH;ucash;UNIVERSAL CASH;true
BBK;brickblock;Brickblock;false
ONION;deeponion;DeepOnion;false
HLC;halalchain;HalalChain;true
SOUL;phantasma;Phantasma;false
POT;potcoin;PotCoin;false
DIME;dimecoin;Dimecoin;false
BBC;b2bcoin;TraDove B2BCoin;false
BCA;bitcoin-atom;Bitcoin Atom;true
HMQ;humaniq;Humaniq;false
CLAM;clams;Clams;false
ABL;airbloc;Airbloc;false
PEPECASH;pepe-cash;Pepe Cash;false
XDCE;xinfin-network;XinFin Network;false
TMT;traxia;TRAXIA;false
