ATMC;ATMC;ATMCoin;false
NAM3;NAM3;Nam Coin;false
BITS;BITS3;Bitcoinus;false
TCT;TCT4;Tadpole Chain;false
TIC;TIC3;Thingschain;false
KCASH;KCASHEXT;Kcash;false
GOT;GOT4;ParkinGo;false
MXM;MXM;Maximine Coin;false
PLC;PLC3;PlatinCoin;false
OF;OFEXT;OFCOIN;false
ESS;ESS;Essentia;false
TMTG;TMTG;The Midas Touch Gold;false
MCC;MCC;Moving Cloud Coin;false
SDS;SDS;Alchemint Standards;false
IXE;IXE;IXTUS;true
CBT;CBT3;Crebit;false
AXPR;AXPR;aXpire;false
BMX;BMX;BitMart BMX;false
SPND;SPND;Spendcoin;false
DWS;DWS;DWS;false
SNO;SNO;SaveNode;false
CAR;CAR3;CarBlock;false
BBC;B2B3;TraDove;false
AT;AT;ABCC Token;false
SHE;SHE;ShineChain;false
DACC;DACC;DACC;false
FUNDZ;FUNDZ;FundToken;false
FAT;FAT;FAT (Fatbtc Token);false
BCA;BCA;Bitcoin Atom;false
DDN;DDN;Data Delivery Network;false
WOC;WOC3;WOCHAIN;false
UIP;UIP;UnlimitedIP;false
KEY;KEY4;BihuKey;false
CIC;CIC;Cloud-Insurance Chain;false
QNTU;QNTU;Quanta Utility Token;false
KK;KK;KKCoin Token;false
MITX;MITX;Morpheus Infrastructure Token;false
BSB;BSB;Bitwin;false
FZ;FZ;Frozen;false
XMO;XMO;Monero Original;false
EXT;EXT;Life Extension;false
QAC;QAC;Quasarcoin;false
TRIO;TRIO;Tripio;false
MIR;MIR;MIR COIN;false
SOC;SOC;All Sports Coin;false
B2X;B2X;SegWit2x [Futures];false
ARBIT;ARBIT;ARBITRAGE;false
TIP;tip;Top Intellectual Point;false
BOB;BOB3;BOB Token;false
COBRA;COBRA;Cobrabytes;false
DROP;DROP3;Dropil;false
BTP;BTP;BitcoinPay;false
IMOS;imos;Intelligent Manufacturing OS;false
ADK;ADK;Aidos Kuneen;false
OPEN;OPEN;Open Platform;false
UST;UST;Uservice;false
BOX;BOX3;BOX Vault;false
SHOW;SHOW;Show;false
ELI;ELI;Eligma;false
SCC;SCC;StockChain;false
OKB;OKB;OKB Token;false
YCC;YCC;Yuan Chain;false
VCT;VCT;ValueCyber;false
KBC;KBC;KaratGold Coin;false
FAIR;FAIR2;FairGame;false
RBM;RBM;Robomed;false
ETF;ETF;EthereumFog;false
EXPO;EXPO;ExpoCash;false
MOC;MOC3;Mossland;false
XIN;XIN;Infinity Economics;false
WBL;WBL;WIZBL;false
BRC;BRC;BrightCoin;false
ETHB;ETHB;EtherBTC;false
UTN;UTN;Universa;false
COU;COU;Couchain;false
LABH;LABH;Labh Coin;false
TFC;TFC;The Freedom Coin;false
HER;HER3;Hero Node Token;false
LTCU;LTCU;LiteCoin Ultra;false
AVH;AVH;Animation Vision Cash;false
ECOM;ECOM3;Omnitude;false
STC;STC;StarterCoin;false
EST;EST;ESports Token;false
CIT;CIT;CariNet;false
CDY;CDY;Bitcoin Candy;false
WT;WT;WeToken;false
BIFI;BIFI;BitcoinFile;false
DDM;DDM;DDM Token;false
IDHUB;IDHUB;IDHUB;false
LGC3;LGC3;Language Coin;false
DATP;DATP;Decentralized Asset Trading Platform;false
TMT22;TMT22;Traxia Membership Token;false
YBCT;YBCT;YBCoin;false
OTB;OTB;OTCBTC Token;false
WKC;WKC;OnethingCoin;false
PLY;PLY;PlayCoin;false
HLB;HLB;HLBCoin;false
XMX;XMX3;Xmax;false
GST;GST;Gostcoin;false
SKB;SKB3;Sakura Bloom;false
PHX;PHX;PhoenixCoin;false
IBT;IBT;IcoBay;false
RRC;RRC;RRCoin;false
TCT;TCT3;TCT Coin;false
UCN;UCN4;UChain;false
BAAS;BAAS;BaaSid;false
MTC;MTC4;Medical Token Currency;false
SKYFT;SKYFT;SKYFchain;false
FTO;FTO;FuturoCoin;false
MTC;MTC5;Mesh Network;false
AOA;AOA3;Aurora Chain;false
PAI;PAI3;Project PAI;false
ONG;ONG3;Ontology Gas;false
BQT;BQT;BQT Token;false
AFC;AFC;AntifraudChain;false
HIT;HIT;HitChain;false
XCEL;XCEL;XcelTrip;false
SOP;SOP;SoPay;false
LEMO;LEMO;LemoChain;false
EPLUS;EPLUS;Eplus;false
GSE;GSE;GSENetwork;false
RPM;RPM;Render Payment;false
ABLX;ABLX;ABLE;false
BCV;BCV;BitCapitalVendor;false
DPN;DPN;DIPNET;false
IOV;IOV;Carlive Chain;false
POK;POK;Poker.io;false
CET;CET;CoinEx token;false
ECHT;ECHT;e-Chat;false
TCN;TCN;TCoin;false
MTC;MTC;ManateeCoin;false
AAA;AAA;AAA Coin;false
ALIS;ALIS;ALISmedia;false
8BIT;8BIT;8BIT Coin;false
WINE;WINE;WineCoin;false
DKC;DKC;DarkKnightCoin;false
VIP;VIP;VIP Tokens;false
XNX;XNX;XanaxCoin;false
XCN;XCN;Cryptonite;false
ALN;ALN;AlienCoin;false
TKS;TKS;Tokes;false
ENE;ENE;EneCoin;false
JIF;JIF;JiffyCoin;false
TELL;TELL;Tellurion;false
ATOM;ATOM;Atomic Coin;false
ZOOM;ZOOM;ZoomCoin;false
XBS;XBS;Bitstake;false
MUU;MUU;MilkCoin;false
WBB;WBB;Wild Beast Coin;false
NLC;NLC;NoLimitCoin;false
NANAS;NANAS;BananaBits;false
SH;SH;Shilling;false
SPX;SPX;Specie;false
XHI;XHI;HiCoin;false
MNC;MNC;MinCoin;false
CYT;CYT;Cryptokenz;false
IXT;IXT;iXledger;false
BSTY;BSTY;GlobalBoost;false
XAI;XAI;SapienceCoin;false
ZRC;ZRC;ZrCoin;false
CLINT;CLINT;Clinton;false
ERY;ERY;Eryllium;false
PNC;PNC;PlatiniumCoin;false
ZOI;ZOI;Zoin;false
MNM;MNM;Mineum;false
ZEIT;ZEIT;ZeitCoin;false
MILO;MILO;MiloCoin;false
XCASH;XCASH;Xcash;false
ENRG;ENRG;EnergyCoin;false
7;7;007 coin;false
SFE;SFE;SFE;false
HDG;HDG;Hedge Token;false
ECOB;ECOB;EcoBit;false
ARCO;ARCO;AquariusCoin;false
SWING;SWING;SwingCoin;false
MTLM3;MTLM3;Metal Music v3;false
RIYA;RIYA;Etheriya;false
GIZ;GIZ;GIZMOcoin;false
GMC;GMC;Gridmaster;false
OSC;OSC;OpenSourceCoin;false
BNC;BNC;Benjacoin;true
WARP;WARP;WarpCoin;false
NUM;NUM;NumbersCoin;false
BAM;BAM;BAM;false
PXL;PXL;Phalanx;false
BIGUP;BIGUP;BigUp;false
PIO;PIO;Pioneershares;false
WCT;WCT;Waves Community Token;false
N7;N7;Number7;false
CWXT;CWXT;CryptoWorldXToken;false
IFC;IFC;Infinite Coin;false
BITZ;BITZ;Bitz Coin;false
BIOB;BIOB;BioBar;false
ORO;ORO;OroCoin;false
CRAFT;CRAFT;Craftcoin;false
XFC;XFC;Forever Coin;false
CORAL;CORAL;CoralPay;false
XPO;XPO;Opair;false
KRAK;KRAK;Kraken;false
MOIN;MOIN;MoinCoin;false
DNR;DNR;Denarius;false
BERN;BERN;BERNcash;false
INPAY;INPAY;InPay;false
PCM;PCM;Procom;false
PING;PING;CryptoPing;false
QRK;QRK;QuarkCoin;false
XUP;XUP;UPcoin;false
XVP;XVP;VirtacoinPlus;false
UET;UET;Useless Ethereum Token;false
GCC;GCC;GuccioneCoin;false
NIMFA;NIMFA;Nimfamoney;false
XLR;XLR;Solaris;false
SHORTY;SHORTY;ShortyCoin;false
MAPC;MAPC;MapCoin;false
PROC;PROC;ProCurrency;false
BIOS;BIOS;BiosCrypto;false
CC;CC;CyberCoin;false
VISIO;VISIO;Visio;false
DYN;DYN;Dynamic;false
MBRS;MBRS;Embers;false
BENJI;BENJI;BenjiRolls;false
NET;NET;NetCoin;false
WORM;WORM;HealthyWorm;false
HUGE;HUGE;BigCoin;false
CSNO;CSNO;BitDice;false
SMC;SMC;SmartCoin;false
U;U;Ucoin;false
GIFT;GIFT;GiftNet;false
FRWC;FRWC;Frankywillcoin;false
CACH;CACH;Cachecoin;false
FUCK;FUCK;Fuck Token;false
RC;RC;Russiacoin;false
BYC;BYC;ByteCent;false
SCORE;SCORE;Scorecoin;false
NTC;NTC;NineElevenTruthCoin;false
OLYMP;OLYMP;OlympCoin;false
DOGETH;DOGETH;EtherDoge;false
X2;X2;X2;false
KORE;KORE;Kore;false
808;808;808;false
MM;MM;MasterMint;false
FIND;FIND;FindCoin;false
LBTC;LBTC;LiteBitcoin;false
CTIC;CTIC;Coinmatic;false
BM;BM;BitMoon;false
HUSH;HUSH;Hush;false
LOOK;LOOK;LookCoin;false
PAYP;PAYP;PayPeer;false
ACN;ACN;AvonCoin;false
TAAS;TAAS;Token as a Service;false
POT;POT;PotCoin;false
NEVA;NEVA;NevaCoin;false
ORB;ORB;Orbitcoin;false
ASN;ASN;Ascension Coin;false
HPC;HPC;HappyCoin;false
FUNC;FUNC;FunCoin;false
GGS;GGS;Gilgam;false
COVAL;COVAL;Circuits of Value;false
VUC;VUC;Virta Unique Coin;false
RNC;RNC;ReturnCoin;false
TIT;TIT;TitCoin;false
DDF;DDF;Digital Developers Fund;false
START;START;StartCoin;false
YOVI;YOVI;YobitVirtualCoin;false
TAB;TAB;MollyCoin;false
SP;SP;Sex Pistols;false
SKB;SKB;SkullBuzz;false
TRUST;TRUST;TrustPlus;false
QWARK;QWARK;Qwark;false
NEBU;NEBU;Nebuchadnezzar;false
TENNET;TENNET;Tennet;false
XBY;XBY;XtraBYtes;false
CYP;CYP;CypherPunkCoin;false
EDRC;EDRC;EDRCoin;false
VTY;VTY;Victoriouscoin;false
CQST;CQST;ConquestCoin;false
TMC;TMC;TimesCoin;false
UIS;UIS;Unitus;false
HMP;HMP;HempCoin;false
MINEX;MINEX;Minex;false
REE;REE;ReeCoin;false
RBT;RBT;Rimbit;false
HEDG;HEDG;Hedgecoin;false
BITOK;BITOK;BitOKX;false
ATX;ATX;ArtexCoin;false
MC;MC;Mass Coin;false
ZENI;ZENI;Zennies;false
DOT;DOT;Dotcoin;false
DELTA;DELTA;Agrello Delta;false
SIGU;SIGU;Singular;false
XCP;XCP;CounterParty;false
RKC;RKC;Royal Kingdom Coin;false
EGO;EGO;EGOcoin;false
AXIOM;AXIOM;Axiom Coin;false
FRN;FRN;Francs;false
CREA;CREA;CreativeChain;false
BXT;BXT;BitTokens;false
SKC;SKC;Skeincoin;false
MNE;MNE;Minereum;false
CRNK;CRNK;CrankCoin;false
MRP;MRP;MorpheusCoin;false
MAVRO;MAVRO;Mavro;false
$PAC;$PAC;PacCoin;false
BAN;BAN;Babes and Nerds;false
BOSS;BOSS;BitBoss;false
XCO;XCO;XCoin;false
CASH;CASH2;Cash Poker Pro;false
SPACE;SPACE;SpaceCoin;false
B3;B3;B3 Coin;false
TAGR;TAGR;Think And Get Rich Coin;false
SDC;SDC;ShadowCash;false
BOAT;BOAT;Doubloon;false
ADST;ADST;Adshares;false
RBY;RBY;RubyCoin;false
YMC;YMC;YamahaCoin;false
PEN;PEN;PenCoin;false
PSB;PSB;PesoBit;false
UNO;UNO;Unobtanium;false
BCF;BCF;BitcoinFast;false
DLC;DLC;DollarCoin;false
XLC;XLC;Leviar;false
VRM;VRM;Verium;false
RADI;RADI;RadicalCoin;false
TWIST;TWIST3;TwisterCoin;false
KURT;KURT;Kurrent;false
MARV;MARV;Marvelous;false
GRWI;GRWI;Growers International;false
EQM;EQM;Equilibrium Coin;false
XAU;XAU;XauCoin;false
HZT;HZT;HazMatCoin;false
UFO;UFO;UFO Coin;false
FLVR;FLVR;FlavorCoin;false
FAIR;FAIR;FairCoin;false
BET;BET;BetaCoin;false
TRUMP;TRUMP;TrumpCoin;false
PSY;PSY;Psilocybin;false
GSX;GSX;GlowShares;false
SLING;SLING;Sling Coin;false
PEC;PEC;PeaceCoin;false
ELC;ELC;Elacoin;false
APT;APT;Aptcoin;false
2015;2015;2015 coin;false
OPAL;OPAL;OpalCoin;false
CS;CS;CryptoSpots;false
GSM;GSM;GSM Coin;false
RISE;RISE;Rise;false
XSP;XSP;PoolStamp;false
CDX;CDX;Cryptodex;false
JOBS;JOBS;JobsCoin;false
CNC;CNC;ChinaCoin;false
TPG;TPG;Troll Payment;false
UNITS;UNITS;GameUnits;false
KAYI;KAYI;Kayı;false
HAL;HAL;Halcyon;false
ATMS;ATMS;Atmos;false
BTCRY;BTCRY;BitCrystal;false
DRA;DRA;DraculaCoin;false
CIRC;CIRC;CryptoCircuits;false
CRAB;CRAB;CrabCoin;false
SCRT;SCRT;SecretCoin;false
SONG;SONG;Song Coin;false
SPKTR;SPKTR;Ghost Coin;false
ADZ;ADZ;Adzcoin;false
QBT;QBT;Cubits;false
BLAZR;BLAZR;BlazerCoin;false
ALEX;ALEX;Alexandrite;false
CLR;CLR;CopperLark;false
DARK;DARK;Dark;false
CHESS;CHESS;ChessCoin;false
DOPE;DOPE;DopeCoin;false
LANA;LANA;LanaCoin;false
PSI;PSI;PSIcoin;false
MPRO;MPRO;MediumProject;false
YAC;YAC;YAcCoin;false
DNA;DNA;Encrypgen;false
ERC;ERC;EuropeCoin;false
DROP;DROP;FaucetCoin;false
PLBT;PLBT;Polybius;false
ONX;ONX;Onix;false
MYST;MYST;Mysterium;false
DGORE;DGORE;DogeGoreCoin;false
IFT;IFT;InvestFeed;false
EMPC;EMPC;EmporiumCoin;false
BRO;BRO;Bitradio;false
SEEDS;SEEDS;SeedShares;false
FCN;FCN;FantomCoin;false
RBIES;RBIES;Rubies;false
GREXIT;GREXIT;GrexitCoin;false
DSH;DSH;Dashcoin;false
AMBER;AMBER;AmberCoin;false
ACC;ACC;AdCoin;false
BITS;BITS;BitstarCoin;false
CHOOF;CHOOF;ChoofCoin;false
GOAT;GOAT;Goat;false
PX;PX;PXcoin;false
NLX;NLX;NulleX;false
RATIO;RATIO;Ratio;false
KUBO;KUBO;KubosCoin;false
CNT;CNT;Centurion;false
VOOT;VOOT;VootCoin;false
MAR;MAR;MarijuanaCoin;false
EQT;EQT;EquiTrader;false
XRE;XRE;RevolverCoin;false
CIN;CIN;CinderCoin;false
SKIN;SKIN;Skincoin;false
NUKE;NUKE;NukeCoin;false
ANTI;ANTI;Anti Bitcoin;false
GOOD;GOOD;GoodCoin;false
NKA;NKA;IncaKoin;false
COX;COX;CobraCoin;false
PRX;PRX;Printerium;false
BOMB;BOMB;BombCoin;false
NYAN;NYAN;NyanCoin;false
SOON;SOON;SoonCoin;false
SAND;SAND;BeachCoin;false
DBIC;DBIC;DubaiCoin;false
GRID;GRID;Grid+;false
CLUD;CLUD;CludCoin;false
OTX;OTX;Octanox;false
FLDC;FLDC;Folding Coin;false
HBT;HBT;Hubiit;false
RNS;RNS;RenosCoin;false
DAR;DAR;Darcrus;false
NDC;NDC;NeverDie;false
HYPER;HYPER;HyperCoin;false
GCN;GCN;GCoin;false
KED;KED;Klingon Empire Darsek;false
PLANET;PLANET;PlanetCoin;false
FLO;FLO;FlorinCoin;false
GOON;GOON;Goonies;false
DEM;DEM;eMark;false
EBS;EBS;EbolaShare;false
MOJO;MOJO;Mojocoin;false
QVT;QVT;Qvolta;false
MOTO;MOTO;Motocoin;false
BOOM;BOOM;BOOM Coin;false
BTA;BTA;Bata;false
ZBC;ZBC;Zilbercoin;false
NOO;NOO;Noocoin;false
LMC;LMC;LomoCoin;false
CBX;CBX;Bullion;false
PBT;PBT;Primalbase;false
LEPEN;LEPEN;LePenCoin;false
ENTER;ENTER;EnterCoin (ENTER);false
ZER;ZER;Zero;false
ARPA;ARPA;ArpaCoin;false
MAT;MAT;MiniApps;false
WMC;WMC;WMCoin;false
INFX;INFX;Influxcoin;false
BNB;BNB2;Boats and Bitches;false
KC;KC;Kernalcoin;false
CRPS;CRPS;CryptoPennies;false
DRP;DRP;DCORP;false
MOOND;MOOND;Dark Moon;false
SLM;SLM;SlimCoin;false
HYP;HYP;Hyperstake;false
MXT;MXT;MartexCoin;false
APX;APX;Apx;false
WISC;WISC;WisdomCoin;false
AMC;AMC;AmericanCoin;false
NTRN;NTRN;Neutron;false
GDC;GDC;GrandCoin;false
COR;COR;Corion;false
TIE;TIE;Ties Network;false
GAKH;GAKH;GAKHcoin;false
ICON;ICON;Iconic;false
CRM;CRM;Cream;false
SCT;SCT;ScryptToken;false
RAIN;RAIN;Condensate;false
UNITY;UNITY;SuperNET;false
RCX;RCX;RedCrowCoin;false
LAT;LAT;Latium;false
LSD;LSD;LightSpeedCoin;false
SCASH;SCASH;SpaceCash;false
FIRE;FIRE;FireCoin;false
NIC;NIC;NewInvestCoin;false
BRIT;BRIT;BritCoin;false
ALF;ALF;AlphaCoin;false
IN;IN;InCoin;false
EOC;EOC;EveryonesCoin;false
TAM;TAM;TamaGucci;false
UNI;UNI;Universe;false
VLT;VLT;Veltor;false
WINK;WINK;Wink;false
TAP;TAP;TappingCoin;false
MIS;MIS;MIScoin;false
MNT;MNT;GoldMint;false
DCRE;DCRE;DeltaCredits;false
HODL;HODL;HOdlcoin;false
QTZ;QTZ;Quartz;false
DETH;DETH;DarkEther;false
VOLT;VOLT;BitVolt;false
DISK;DISK;Dark Lisk;false
XPD;XPD;PetroDollar;false
TAK;TAK;TakCoin;false
GML;GML;GameLeagueCoin;false
XBC;XBC;BitcoinPlus;false
PUPA;PUPA;PupaCoin;false
DGDC;DGDC;DarkGold;false
GB;GB;GoldBlocks;false
SAK;SAK;SharkCoin;false
KUSH;KUSH;KushCoin;false
LEA;LEA;LeaCoin;false
LKK;LKK;Lykke;false
FGZ;FGZ;Free Game Zone;false
TECH;TECH;TechCoin;false
VLTC;VLTC;VaultCoin;false
SJCX;SJCX;StorjCoin;false
PTC;PTC;PesetaCoin;false
611;611;SixEleven;false
XMCC;XMCC;Monoeci;false
GBT;GBT;GameBetCoin;false
YBC;YBC;YbCoin;false
PKB;PKB;ParkByte;false
PASC;PASC;Pascal Coin;false
SXC;SXC;SexCoin;false
MMXVI;MMXVI;MMXVI;false
EUC;EUC;Eurocoin;false
UNIFY;UNIFY;Unify;false
VPRC;VPRC;VapersCoin;false
ECC;ECC;E-CurrencyCoin;false
CLICK;CLICK;Clickcoin;false
HEAT;HEAT;Heat Ledger;false
ZNE;ZNE;ZoneCoin;false
BCY;BCY;BitCrystals;false
NKT;NKT;NakomotoDark;false
BOST;BOST;BoostCoin;false
INSANE;INSANE;InsaneCoin;false
VRS;VRS;Veros;false
SWEET;SWEET;SweetStake;false
BX;BX;BankCoin;false
EGG;EGG;EggCoin;false
XMY;XMY;MyriadCoin;false
GAP;GAP;Gapcoin;false
NZC;NZC;NewZealandCoin;false
BOLI;BOLI;BolivarCoin;false
HXX;HXX;HexxCoin;false
MAC;MAC;MachineCoin;false
FJC;FJC;FujiCoin;false
PASL;PASL;Pascal Lite;false
CVCOIN;CVCOIN;Crypviser;false
CJ;CJ;CryptoJacks;false
MBIT;MBIT;Mbitbooks;false
XCT;XCT;C-Bits;false
DP;DP;DigitalPrice;false
SSTC;SSTC;SunShotCoin;false
BEST;BEST;BestChain;false
EAGS;EAGS;EagsCoin;false
LAZ;LAZ;Lazarus;false
NXC;NXC;Nexium;false
UBIQ;UBIQ;Ubiqoin;false
ALTC;ALTC;AltoCar;false
DGT;DGT;DigiPulse;false
WGO;WGO;WavesGO;false
SPA;SPA;SpainCoin;false
FST;FST;FastCoin;false
JPC;JPC;JackPotCoin;false
FX;FX;FCoin;false
PINK;PINK;PinkCoin;false
BLRY;BLRY;BillaryCoin;false
RUBIT;RUBIT;Rublebit;false
CF;CF;Californium;false
PWR;PWR;PWR Coin;false
GP;GP;GoldPieces;false
PINKX;PINKX;PantherCoin;false
VTX;VTX;Vertex;false
XMS;XMS;Megastake;false
CURE;CURE;Curecoin;false
CCC;CCC;CCCoin;false
NDOGE;NDOGE;NinjaDoge;false
IWT;IWT;IwToken;false
HGT;HGT;Hello Gold;false
CSMIC;CSMIC;Cosmic;false
ADCN;ADCN;Asiadigicoin;false
POST;POST;PostCoin;false
RVT;RVT;Rivetz;false
RUST;RUST;RustCoin;false
STO;STO;Save The Ocean;false
CBD;CBD;CBD Crystals;false
EDC;EDC;EducoinV;false
IEC;IEC;IvugeoEvolutionCoin;false
UNC;UNC;UnCoin;false
HSP;HSP;Horse Power;false
GRC;GRC;GridCoin;false
AHT;AHT2;Bowhead Health;false
EGC;EGC;EverGreenCoin;false
OC;OC;OrangeCoin;false
FRE;FRE;FreeCoin;false
TAJ;TAJ;TajCoin;false
SLR;SLR;SolarCoin;false
ACP;ACP;Anarchists Prime;false
ZNY;ZNY;BitZeny;false
BIT16;BIT16;16BitCoin;false
2GIVE;2GIVE;2GiveCoin;false
QAU;QAU;Quantum;false
MEME;MEME;Pepe Memetic;false
XDE2;XDE2;XDE II;false
EQUAL;EQUAL;EqualCoin;false
ZNT;ZNT;OpenZen;false
EMD;EMD;Emerald;false
CMPCO;CMPCO;CampusCoin;false
HVN;HVN;Hive;false
DFT;DFT;Draftcoin;false
NUBIS;NUBIS;NubisCoin;false
HVCO;HVCO;High Voltage Coin;false
FLT;FLT;FlutterCoin;false
KRONE;KRONE;Kronecoin;false
C2;C2;Coin.2;false
KAT;KAT;KATZcoin;false
CJC;CJC;CryptoJournal;false
DBTC;DBTC;DebitCoin;false
MBI;MBI;Monster Byte Inc;false
UAEC;UAEC;United Arab Emirates Coin;false
PTA;PTA;PentaCoin;false
UMC;UMC;Unity Matrix Commons;false
M1;M1;SupplyShock;false
HALLO;HALLO;Halloween Coin;false
RPC;RPC;RonPaulCoin;false
ROUND;ROUND;RoundCoin;false
CYC;CYC;ConSpiracy Coin;false
HAMS;HAMS;HamsterCoin;false
VEC2;VEC2;VectorCoin 2.0;false
GRE;GRE;GreenCoin;false
XXX;XXX;XXXCoin;false
FONZ;FONZ;FonzieCoin;false
AV;AV;Avatar Coin;false
STCN;STCN;Stakecoin;false
ROS;ROS;ROS Coin;false
BTCS;BTCS;Bitcoin Scrypt;false
DBG;DBG;Digital Bullion Gold;false
STS;STS;STRESScoin;false
WBTC;WBTC;wBTC;false
JANE;JANE;JaneCoin;false
GOTX;GOTX;GothicCoin;false
DUX;DUX;DuxCoin;false
POSW;POSW;PoSWallet;false
GMX;GMX;Goldmaxcoin;false
OXY;OXY;Oxycoin;false
INSN;INSN;Insane Coin;false
DCK;DCK;DickCoin;false
NOBL;NOBL;NobleCoin;false
YOC;YOC;YoCoin;false
FIST;FIST;FistBump;false
SYNC;SYNC;SyncCoin;false
TUR;TUR;Turron;false
CXT;CXT;Coinonat;false
TESLA;TESLA;TeslaCoilCoin;false
EXIT;EXIT;ExitCoin;false
CTR;CTR;Centra;false
SOIL;SOIL;SoilCoin;false
LENIN;LENIN;LeninCoin;false
PTS;PTS;Protoshares;false
PIGGY;PIGGY;Piggy Coin;false
LTB;LTB;Litebar;false
BTCR;BTCR;BitCurrency;false
MOON;MOON;MoonCoin;false
ACID;ACID;AcidCoin;false
SOCC;SOCC;SocialCoin;false
THC;THC;The Hempcoin;false
XST;XST;StealthCoin;false
DTB;DTB;Databits;false
ZET2;ZET2;Zeta2Coin;false
LTCR;LTCR;LiteCreed;false
QBC;QBC;Quebecoin;false
ERR;ERR;ErrorCoin;false
1337;1337;Elite;false
DUO;DUO;ParallelCoin;false
CRX;CRX;ChronosCoin;false
INCP;INCP;InceptionCoin;false
TEC;TEC;TeCoin;false
CFC;CFC;CoffeeCoin;false
QTL;QTL;Quatloo;false
XMG;XMG;Coin Magi;false
XVE;XVE;The Vegan Initiative;false
LDOGE;LDOGE;LiteDoge;false
MCAP;MCAP;MCAP;false
KR;KR;Krypton;false
KING;KING;King93;false
BBCC;BBCC;BaseballCardCoin;false
ICOB;ICOB;Icobid;false
MAX;MAX;MaxCoin;false
HIRE;HIRE;HireMatch;false
CCX;CCX;CoolDarkCoin;false
BRK;BRK;BreakoutCoin;false
AMS;AMS;Amsterdam Coin;false
SUPER;SUPER;SuperCoin;false
PND;PND;PandaCoin;false
BIC;BIC;Bikercoins;false
ICASH;ICASH;ICASH;false
KGC;KGC;KrugerCoin;false
SIGT;SIGT;Signatum;false
BRONZ;BRONZ;BitBronze;false
SPC;SPC;SpinCoin;false
LTS;LTS;Litestar Coin;false
AM;AM;AeroMe;false
INV;INV;Invictus;false
QCN;QCN;Quazar Coin;false
ELE;ELE;Elementrem;false
BUCKS;BUCKS;SwagBucks;false
XCE;XCE;Cerium;false
ANAL;ANAL;AnalCoin;false
ARG;ARG;Argentum;false
IMX;IMX;Impact;false
CREDO;CREDO;CREDO;false
SRC;SRC;SecureCoin;false
ALC;ALC;Arab League Coin;false
ACES;ACES;AcesCoin;false
BAC;BAC;BitalphaCoin;false
ITT;ITT;Intelligent Trading Foundation;false
SDP;SDP;SydPakCoin;false
UNB;UNB;UnbreakableCoin;false
THS;THS;TechShares;false
FIT;FIT;Fitcoin;false
OMC;OMC;OmniCron;false
PARA;PARA;ParanoiaCoin;false
SCRPT;SCRPT;ScryptCoin;false
RIDE;RIDE;Ride My Car;false
CFI;CFI;Cofound.it;false
ORLY;ORLY;OrlyCoin;false
EMT;EMT;EasyMine;false
NXE;NXE;NXEcoin;false
SOUL;SOUL;SoulCoin;false
NVC;NVC;NovaCoin;false
GRAV;GRAV;Graviton;false
XCXT;XCXT;CoinonatX;false
SIFT;SIFT;Smart Investment Fund Token;false
DGMS;DGMS;Digigems;false
COIN;COIN;Coin;false
REAL;REAL;REAL;false
DB;DB;DarkBit;false
KTK;KTK;KryptCoin;false
FFC;FFC;FireflyCoin;false
HCC;HCC;HappyCreatorCoin;false
TDFB;TDFB;TDFB;false
32BIT;32BIT;32Bitcoin;false
DEA;DEA;Degas Coin;false
ARNA;ARNA;ARNA Panacea;false
I0C;I0C;I0coin;false
GEN;GEN;Genstake;false
ICE;ICE;iDice;false
DRKT;DRKT;DarkTron;false
BRAIN;BRAIN;BrainCoin;false
HONEY;HONEY;Honey;false
CHAN;4CHN;ChanCoin;false
ELS;ELS;Elysium;false
PZM;PZM;Prizm;false
SPRTS;SPRTS;Sprouts;false
SFC;SFC;Solarflarecoin;false
OS76;OS76;OsmiumCoin;false
MARX;MARX;MarxCoin;false
HNC;HNC;Hellenic Coin;false
GIM;GIM;Gimli;false
FLX;FLX;Flash;false
BTCL;BTCL;BTC Lite;false
FOREX;FOREX;ForexCoin;false
MINT;MINT;MintCoin;false
BEN;BEN;Benjamins;false
MANNA;MANNA;Manna;false
J;J;JoinCoin;false
NBIT;NBIT;NetBit;false
SNRG;SNRG;Synergy;false
CHC;CHC;ChainCoin;false
VSL;VSL;vSlice;false
WASH;WASH;WashingtonCoin;false
ACOIN;ACOIN;ACoin;false
VTA;VTA;VirtaCoin;false
BSTAR;BSTAR;Blackstar;false
TOR;TOR;TorCoin;false
ADL;ADL;Adelphoi;false
GHS;GHS;Giga Hash;false
DRS;DRS;Digital Rupees;false
OMA;OMA;OmegaCoin;false
GOLOS;GOLOS;Golos;false
TCR;TCR;Thecreed;false
MCAR;MCAR;MasterCar;false
USDE;USDE;UnitaryStatus Dollar;false
FRK;FRK;Franko;false
ARM;ARM;Armory Coin;false
UTC;UTC;UltraCoin;false
SEL;SEL;SelenCoin;false
WAY;WAY;WayCoin;false
PGL;PGL;Prospectors;false
IW;IW;iWallet;false
STEPS;STEPS;Steps;false
NSR;NSR;NuShares;false
JOK;JOK;JokerCoin;false
BTZ;BTZ;BitzCoin;false
PRES;PRES;President Trump;false
LVG;LVG;Leverage Coin;false
PNK;PNK;SteamPunk;false
PIE;PIE;Persistent Information Exchange;false
PRIX;PRIX;Privatix;false
CSC;CSC;CasinoCoin;false
TRON;TRON;Positron;false
OMNI;OMNI;Omni;false
BSC;BSC;BowsCoin;false
CHIP;CHIP;Chip;false
ANC;ANC;Anoncoin;false
